Altium Designer Pick and Place Locations
C:\Users\vvosahlo\cernbox\Documents\altium\fastic-readout-hw-v2.0\Project Outputs for fastic-readout\Pick Place for fastic-readout_PANEL(fastic-readout).csv

========================================================================================================================
File Design Information:

Date:       28/11/24
Time:       10:37
Revision:   Not in VersionControl
Variant:    fastic-readout
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"R52","4k7","TopLayer","RESC1005X40N","91.5900","126.7800","270","Resistor - 1%"
"R53","1k","TopLayer","RESC1005X40N","67.8028","36.3071","180","Resistor - 0.1%"
"R53","1k","TopLayer","RESC1005X40N","67.8028","106.3071","180","Resistor - 0.1%"
"R53","1k","TopLayer","RESC1005X40N","137.8028","36.3071","180","Resistor - 0.1%"
"R53","1k","TopLayer","RESC1005X40N","137.8028","106.3071","180","Resistor - 0.1%"
"R54","100","TopLayer","RESC1608X55N","53.8000","41.5000","270","Resistor - 1%"
"R54","100","TopLayer","RESC1608X55N","53.8000","111.5000","270","Resistor - 1%"
"R54","100","TopLayer","RESC1608X55N","123.8000","41.5000","270","Resistor - 1%"
"R54","100","TopLayer","RESC1608X55N","123.8000","111.5000","270","Resistor - 1%"
"R55","20","TopLayer","RESC1608X55N","57.2000","38.5000","270","Resistor - 0.1%"
"R55","20","TopLayer","RESC1608X55N","57.2000","108.5000","270","Resistor - 0.1%"
"R55","20","TopLayer","RESC1608X55N","127.2000","38.5000","270","Resistor - 0.1%"
"R55","20","TopLayer","RESC1608X55N","127.2000","108.5000","270","Resistor - 0.1%"
"R56","12k","TopLayer","RESC1005X40N","65.2000","43.1000","180","Resistor - 1%"
"R56","12k","TopLayer","RESC1005X40N","65.2000","113.1000","180","Resistor - 1%"
"R56","12k","TopLayer","RESC1005X40N","135.2000","43.1000","180","Resistor - 1%"
"R56","12k","TopLayer","RESC1005X40N","135.2000","113.1000","180","Resistor - 1%"
"R57","1M","TopLayer","RESC1608X55N","57.2000","41.5000","270","Resistor - 0.1%"
"R57","1M","TopLayer","RESC1608X55N","57.2000","111.5000","270","Resistor - 0.1%"
"R57","1M","TopLayer","RESC1608X55N","127.2000","41.5000","270","Resistor - 0.1%"
"R57","1M","TopLayer","RESC1608X55N","127.2000","111.5000","270","Resistor - 0.1%"
"R58","1M","TopLayer","RESC1608X55N","55.5000","38.5000","90","Resistor - 0.1%"
"R58","1M","TopLayer","RESC1608X55N","55.5000","108.5000","90","Resistor - 0.1%"
"R58","1M","TopLayer","RESC1608X55N","125.5000","38.5000","90","Resistor - 0.1%"
"R58","1M","TopLayer","RESC1608X55N","125.5000","108.5000","90","Resistor - 0.1%"
"R59","15k","TopLayer","RESC1005X40N","65.2000","44.1000","180","Resistor - 1%"
"R59","15k","TopLayer","RESC1005X40N","65.2000","114.1000","180","Resistor - 1%"
"R59","15k","TopLayer","RESC1005X40N","135.2000","44.1000","180","Resistor - 1%"
"R59","15k","TopLayer","RESC1005X40N","135.2000","114.1000","180","Resistor - 1%"
"R60","10k","TopLayer","RESC1005X40N","67.2000","43.6000","270","Resistor - 1%"
"R60","10k","TopLayer","RESC1005X40N","67.2000","113.6000","270","Resistor - 1%"
"R60","10k","TopLayer","RESC1005X40N","137.2000","43.6000","270","Resistor - 1%"
"R60","10k","TopLayer","RESC1005X40N","137.2000","113.6000","270","Resistor - 1%"
"R61","12k","TopLayer","RESC1005X40N","65.9500","41.3000","270","Resistor - 1%"
"R61","12k","TopLayer","RESC1005X40N","65.9500","111.3000","270","Resistor - 1%"
"R61","12k","TopLayer","RESC1005X40N","135.9500","41.3000","270","Resistor - 1%"
"R61","12k","TopLayer","RESC1005X40N","135.9500","111.3000","270","Resistor - 1%"
"R62","12k","TopLayer","RESC1608X55N","56.3500","44.0000","0","Resistor - 1%"
"R62","12k","TopLayer","RESC1608X55N","56.3500","114.0000","0","Resistor - 1%"
"R62","12k","TopLayer","RESC1608X55N","126.3500","44.0000","0","Resistor - 1%"
"R62","12k","TopLayer","RESC1608X55N","126.3500","114.0000","0","Resistor - 1%"
"R63","20k","TopLayer","RESC1005X40N","56.3500","36.0000","180","Resistor - 0.1%"
"R63","20k","TopLayer","RESC1005X40N","56.3500","106.0000","180","Resistor - 0.1%"
"R63","20k","TopLayer","RESC1005X40N","126.3500","36.0000","180","Resistor - 0.1%"
"R63","20k","TopLayer","RESC1005X40N","126.3500","106.0000","180","Resistor - 0.1%"
"R68","22","TopLayer","RESC1005X40N","29.0877","31.2579","270","Resistor - 1%"
"R68","22","TopLayer","RESC1005X40N","29.0877","101.2579","270","Resistor - 1%"
"R68","22","TopLayer","RESC1005X40N","99.0877","31.2579","270","Resistor - 1%"
"R68","22","TopLayer","RESC1005X40N","99.0877","101.2579","270","Resistor - 1%"
"R69","22","TopLayer","RESC1005X40N","30.0077","31.2579","270","Resistor - 1%"
"R69","22","TopLayer","RESC1005X40N","30.0077","101.2579","270","Resistor - 1%"
"R69","22","TopLayer","RESC1005X40N","100.0077","31.2579","270","Resistor - 1%"
"R69","22","TopLayer","RESC1005X40N","100.0077","101.2579","270","Resistor - 1%"
"R70","22","TopLayer","RESC1005X40N","33.6877","31.2579","90","Resistor - 1%"
"R70","22","TopLayer","RESC1005X40N","33.6877","101.2579","90","Resistor - 1%"
"R70","22","TopLayer","RESC1005X40N","103.6877","31.2579","90","Resistor - 1%"
"R70","22","TopLayer","RESC1005X40N","103.6877","101.2579","90","Resistor - 1%"
"R71","22","TopLayer","RESC1005X40N","30.4477","13.0379","90","Resistor - 1%"
"R71","22","TopLayer","RESC1005X40N","30.4477","83.0379","90","Resistor - 1%"
"R71","22","TopLayer","RESC1005X40N","100.4477","13.0379","90","Resistor - 1%"
"R71","22","TopLayer","RESC1005X40N","100.4477","83.0379","90","Resistor - 1%"
"R72","22","TopLayer","RESC1005X40N","31.8477","31.2579","90","Resistor - 1%"
"R72","22","TopLayer","RESC1005X40N","31.8477","101.2579","90","Resistor - 1%"
"R72","22","TopLayer","RESC1005X40N","101.8477","31.2579","90","Resistor - 1%"
"R72","22","TopLayer","RESC1005X40N","101.8477","101.2579","90","Resistor - 1%"
"R73","22","TopLayer","RESC1005X40N","24.6677","31.2584","270","Resistor - 1%"
"R73","22","TopLayer","RESC1005X40N","24.6677","101.2584","270","Resistor - 1%"
"R73","22","TopLayer","RESC1005X40N","94.6677","31.2584","270","Resistor - 1%"
"R73","22","TopLayer","RESC1005X40N","94.6677","101.2584","270","Resistor - 1%"
"R74","22","TopLayer","RESC1005X40N","23.7477","31.2584","270","Resistor - 1%"
"R74","22","TopLayer","RESC1005X40N","23.7477","101.2584","270","Resistor - 1%"
"R74","22","TopLayer","RESC1005X40N","93.7477","31.2584","270","Resistor - 1%"
"R74","22","TopLayer","RESC1005X40N","93.7477","101.2584","270","Resistor - 1%"
"R75","22","TopLayer","RESC1005X40N","20.7664","12.3829","0","Resistor - 1%"
"R75","22","TopLayer","RESC1005X40N","20.7664","82.3829","0","Resistor - 1%"
"R75","22","TopLayer","RESC1005X40N","90.7664","12.3829","0","Resistor - 1%"
"R75","22","TopLayer","RESC1005X40N","90.7664","82.3829","0","Resistor - 1%"
"R76","22","TopLayer","RESC1005X40N","21.9077","31.2584","270","Resistor - 1%"
"R76","22","TopLayer","RESC1005X40N","21.9077","101.2584","270","Resistor - 1%"
"R76","22","TopLayer","RESC1005X40N","91.9077","31.2584","270","Resistor - 1%"
"R76","22","TopLayer","RESC1005X40N","91.9077","101.2584","270","Resistor - 1%"
"R77","22","TopLayer","RESC1005X40N","22.8277","31.2584","270","Resistor - 1%"
"R77","22","TopLayer","RESC1005X40N","22.8277","101.2584","270","Resistor - 1%"
"R77","22","TopLayer","RESC1005X40N","92.8277","31.2584","270","Resistor - 1%"
"R77","22","TopLayer","RESC1005X40N","92.8277","101.2584","270","Resistor - 1%"
"R78","22","TopLayer","RESC1005X40N","36.3567","24.0879","0","Resistor - 1%"
"R78","22","TopLayer","RESC1005X40N","36.3567","94.0879","0","Resistor - 1%"
"R78","22","TopLayer","RESC1005X40N","106.3567","24.0879","0","Resistor - 1%"
"R78","22","TopLayer","RESC1005X40N","106.3567","94.0879","0","Resistor - 1%"
"R79","10k","BottomLayer","RESC1005X40N","43.2900","45.6663","0","Resistor - 1%"
"R79","10k","BottomLayer","RESC1005X40N","43.2900","115.6663","0","Resistor - 1%"
"R79","10k","BottomLayer","RESC1005X40N","113.2900","45.6663","0","Resistor - 1%"
"R79","10k","BottomLayer","RESC1005X40N","113.2900","115.6663","0","Resistor - 1%"
"R80","10k","BottomLayer","RESC1005X40N","43.2900","35.4100","180","Resistor - 1%"
"R80","10k","BottomLayer","RESC1005X40N","43.2900","105.4100","180","Resistor - 1%"
"R80","10k","BottomLayer","RESC1005X40N","113.2900","35.4100","180","Resistor - 1%"
"R80","10k","BottomLayer","RESC1005X40N","113.2900","105.4100","180","Resistor - 1%"
"R81","22","TopLayer","RESC1005X40N","20.9877","31.2584","90","Resistor - 1%"
"R81","22","TopLayer","RESC1005X40N","20.9877","101.2584","90","Resistor - 1%"
"R81","22","TopLayer","RESC1005X40N","90.9877","31.2584","90","Resistor - 1%"
"R81","22","TopLayer","RESC1005X40N","90.9877","101.2584","90","Resistor - 1%"
"R82","220","TopLayer","RESC1005X40N","36.4000","15.1300","270","Resistor - 1%"
"R82","220","TopLayer","RESC1005X40N","36.4000","85.1300","270","Resistor - 1%"
"R82","220","TopLayer","RESC1005X40N","106.4000","15.1300","270","Resistor - 1%"
"R82","220","TopLayer","RESC1005X40N","106.4000","85.1300","270","Resistor - 1%"
"R83","22","TopLayer","RESC1005X40N","32.7677","31.2579","90","Resistor - 1%"
"R83","22","TopLayer","RESC1005X40N","32.7677","101.2579","90","Resistor - 1%"
"R83","22","TopLayer","RESC1005X40N","102.7677","31.2579","90","Resistor - 1%"
"R83","22","TopLayer","RESC1005X40N","102.7677","101.2579","90","Resistor - 1%"
"R84","22","TopLayer","RESC1005X40N","36.3567","25.0079","0","Resistor - 1%"
"R84","22","TopLayer","RESC1005X40N","36.3567","95.0079","0","Resistor - 1%"
"R84","22","TopLayer","RESC1005X40N","106.3567","25.0079","0","Resistor - 1%"
"R84","22","TopLayer","RESC1005X40N","106.3567","95.0079","0","Resistor - 1%"
"R85","10k","BottomLayer","RESC1005X40N","27.5770","51.9060","90","Resistor - 1%"
"R85","10k","BottomLayer","RESC1005X40N","27.5770","121.9060","90","Resistor - 1%"
"R85","10k","BottomLayer","RESC1005X40N","97.5770","51.9060","90","Resistor - 1%"
"R85","10k","BottomLayer","RESC1005X40N","97.5770","121.9060","90","Resistor - 1%"
"R86","0","TopLayer","RESC1005X40N","21.6537","52.8160","90","Resistor"
"R86","0","TopLayer","RESC1005X40N","21.6537","122.8160","90","Resistor"
"R86","0","TopLayer","RESC1005X40N","91.6537","52.8160","90","Resistor"
"R86","0","TopLayer","RESC1005X40N","91.6537","122.8160","90","Resistor"
"R87","0","TopLayer","RESC1005X40N","20.5200","47.1900","180","Resistor"
"R87","0","TopLayer","RESC1005X40N","20.5200","117.1900","180","Resistor"
"R87","0","TopLayer","RESC1005X40N","90.5200","47.1900","180","Resistor"
"R87","0","TopLayer","RESC1005X40N","90.5200","117.1900","180","Resistor"
"R88","0","TopLayer","RESC1005X40N","21.0100","44.8800","270","Resistor"
"R88","0","TopLayer","RESC1005X40N","21.0100","114.8800","270","Resistor"
"R88","0","TopLayer","RESC1005X40N","91.0100","44.8800","270","Resistor"
"R88","0","TopLayer","RESC1005X40N","91.0100","114.8800","270","Resistor"
"R89","22","TopLayer","RESC1005X40N","20.5200","48.1100","180","Resistor - 1%"
"R89","22","TopLayer","RESC1005X40N","20.5200","118.1100","180","Resistor - 1%"
"R89","22","TopLayer","RESC1005X40N","90.5200","48.1100","180","Resistor - 1%"
"R89","22","TopLayer","RESC1005X40N","90.5200","118.1100","180","Resistor - 1%"
"R90","22","TopLayer","RESC1005X40N","20.5200","49.0300","180","Resistor - 1%"
"R90","22","TopLayer","RESC1005X40N","20.5200","119.0300","180","Resistor - 1%"
"R90","22","TopLayer","RESC1005X40N","90.5200","49.0300","180","Resistor - 1%"
"R90","22","TopLayer","RESC1005X40N","90.5200","119.0300","180","Resistor - 1%"
"R92","22","TopLayer","RESC1005X40N","20.5200","49.9500","180","Resistor - 1%"
"R92","22","TopLayer","RESC1005X40N","20.5200","119.9500","180","Resistor - 1%"
"R92","22","TopLayer","RESC1005X40N","90.5200","49.9500","180","Resistor - 1%"
"R92","22","TopLayer","RESC1005X40N","90.5200","119.9500","180","Resistor - 1%"
"R94","22","TopLayer","RESC1005X40N","22.5737","52.8160","90","Resistor - 1%"
"R94","22","TopLayer","RESC1005X40N","22.5737","122.8160","90","Resistor - 1%"
"R94","22","TopLayer","RESC1005X40N","92.5737","52.8160","90","Resistor - 1%"
"R94","22","TopLayer","RESC1005X40N","92.5737","122.8160","90","Resistor - 1%"
"R96","22","TopLayer","RESC1005X40N","23.4937","52.8160","90","Resistor - 1%"
"R96","22","TopLayer","RESC1005X40N","23.4937","122.8160","90","Resistor - 1%"
"R96","22","TopLayer","RESC1005X40N","93.4937","52.8160","90","Resistor - 1%"
"R96","22","TopLayer","RESC1005X40N","93.4937","122.8160","90","Resistor - 1%"
"R97","22","TopLayer","RESC1005X40N","24.4137","52.8160","90","Resistor - 1%"
"R97","22","TopLayer","RESC1005X40N","24.4137","122.8160","90","Resistor - 1%"
"R97","22","TopLayer","RESC1005X40N","94.4137","52.8160","90","Resistor - 1%"
"R97","22","TopLayer","RESC1005X40N","94.4137","122.8160","90","Resistor - 1%"
"R98","22","TopLayer","RESC1005X40N","25.3337","52.8160","90","Resistor - 1%"
"R98","22","TopLayer","RESC1005X40N","25.3337","122.8160","90","Resistor - 1%"
"R98","22","TopLayer","RESC1005X40N","95.3337","52.8160","90","Resistor - 1%"
"R98","22","TopLayer","RESC1005X40N","95.3337","122.8160","90","Resistor - 1%"
"R99","22","TopLayer","RESC1005X40N","26.2537","52.8160","90","Resistor - 1%"
"R99","22","TopLayer","RESC1005X40N","26.2537","122.8160","90","Resistor - 1%"
"R99","22","TopLayer","RESC1005X40N","96.2537","52.8160","90","Resistor - 1%"
"R99","22","TopLayer","RESC1005X40N","96.2537","122.8160","90","Resistor - 1%"
"R100","10k","TopLayer","RESC1005X40N","26.4271","44.0151","90","Resistor - 1%"
"R100","10k","TopLayer","RESC1005X40N","26.4271","114.0151","90","Resistor - 1%"
"R100","10k","TopLayer","RESC1005X40N","96.4271","44.0151","90","Resistor - 1%"
"R100","10k","TopLayer","RESC1005X40N","96.4271","114.0151","90","Resistor - 1%"
"R101","100","BottomLayer","RESC1005X40N","48.5195","60.5100","180","Resistor - 1%"
"R101","100","BottomLayer","RESC1005X40N","48.5195","130.5100","180","Resistor - 1%"
"R101","100","BottomLayer","RESC1005X40N","118.5195","60.5100","180","Resistor - 1%"
"R101","100","BottomLayer","RESC1005X40N","118.5195","130.5100","180","Resistor - 1%"
"R102","22","TopLayer","RESC1005X40N","27.1737","52.8160","90","Resistor - 1%"
"R102","22","TopLayer","RESC1005X40N","27.1737","122.8160","90","Resistor - 1%"
"R102","22","TopLayer","RESC1005X40N","97.1737","52.8160","90","Resistor - 1%"
"R102","22","TopLayer","RESC1005X40N","97.1737","122.8160","90","Resistor - 1%"
"R103","22","TopLayer","RESC1005X40N","29.2400","49.4305","0","Resistor - 1%"
"R103","22","TopLayer","RESC1005X40N","29.2400","119.4305","0","Resistor - 1%"
"R103","22","TopLayer","RESC1005X40N","99.2400","49.4305","0","Resistor - 1%"
"R103","22","TopLayer","RESC1005X40N","99.2400","119.4305","0","Resistor - 1%"
"R104","22","TopLayer","RESC1005X40N","28.0937","52.8160","90","Resistor - 1%"
"R104","22","TopLayer","RESC1005X40N","28.0937","122.8160","90","Resistor - 1%"
"R104","22","TopLayer","RESC1005X40N","98.0937","52.8160","90","Resistor - 1%"
"R104","22","TopLayer","RESC1005X40N","98.0937","122.8160","90","Resistor - 1%"
"R105","8k06","TopLayer","RESC1005X40N","28.1471","44.0151","270","Resistor - 1%"
"R105","8k06","TopLayer","RESC1005X40N","28.1471","114.0151","270","Resistor - 1%"
"R105","8k06","TopLayer","RESC1005X40N","98.1471","44.0151","270","Resistor - 1%"
"R105","8k06","TopLayer","RESC1005X40N","98.1471","114.0151","270","Resistor - 1%"
"R106","1M","TopLayer","RESC1005X40N","32.3000","47.8000","0","Resistor - 1%"
"R106","1M","TopLayer","RESC1005X40N","32.3000","117.8000","0","Resistor - 1%"
"R106","1M","TopLayer","RESC1005X40N","102.3000","47.8000","0","Resistor - 1%"
"R106","1M","TopLayer","RESC1005X40N","102.3000","117.8000","0","Resistor - 1%"
"R107","0","TopLayer","RESC1005X40N","29.6100","45.8000","0","Resistor"
"R107","0","TopLayer","RESC1005X40N","29.6100","115.8000","0","Resistor"
"R107","0","TopLayer","RESC1005X40N","99.6100","45.8000","0","Resistor"
"R107","0","TopLayer","RESC1005X40N","99.6100","115.8000","0","Resistor"
"R108","10k","TopLayer","RESC1005X40N","22.3797","34.4150","180","Resistor - 1%"
"R108","10k","TopLayer","RESC1005X40N","22.3797","104.4150","180","Resistor - 1%"
"R108","10k","TopLayer","RESC1005X40N","92.3797","34.4150","180","Resistor - 1%"
"R108","10k","TopLayer","RESC1005X40N","92.3797","104.4150","180","Resistor - 1%"
"R123","220","TopLayer","RESC1005X40N","12.5000","31.3000","0","Resistor - 1%"
"R123","220","TopLayer","RESC1005X40N","12.5000","101.3000","0","Resistor - 1%"
"R123","220","TopLayer","RESC1005X40N","82.5000","31.3000","0","Resistor - 1%"
"R123","220","TopLayer","RESC1005X40N","82.5000","101.3000","0","Resistor - 1%"
"R124","220","TopLayer","RESC1005X40N","12.5000","48.7000","0","Resistor - 1%"
"R124","220","TopLayer","RESC1005X40N","12.5000","118.7000","0","Resistor - 1%"
"R124","220","TopLayer","RESC1005X40N","82.5000","48.7000","0","Resistor - 1%"
"R124","220","TopLayer","RESC1005X40N","82.5000","118.7000","0","Resistor - 1%"
"R125","100","BottomLayer","RESC1005X40N","42.4700","40.9067","180","Resistor - 1%"
"R125","100","BottomLayer","RESC1005X40N","42.4700","110.9067","180","Resistor - 1%"
"R125","100","BottomLayer","RESC1005X40N","112.4700","40.9067","180","Resistor - 1%"
"R125","100","BottomLayer","RESC1005X40N","112.4700","110.9067","180","Resistor - 1%"
"R126","220","BottomLayer","RESC1005X40N","42.4700","39.9867","180","Resistor - 1%"
"R126","220","BottomLayer","RESC1005X40N","42.4700","109.9867","180","Resistor - 1%"
"R126","220","BottomLayer","RESC1005X40N","112.4700","39.9867","180","Resistor - 1%"
"R126","220","BottomLayer","RESC1005X40N","112.4700","109.9867","180","Resistor - 1%"
"R127","100","BottomLayer","RESC1005X40N","42.4700","39.0667","180","Resistor - 1%"
"R127","100","BottomLayer","RESC1005X40N","42.4700","109.0667","180","Resistor - 1%"
"R127","100","BottomLayer","RESC1005X40N","112.4700","39.0667","180","Resistor - 1%"
"R127","100","BottomLayer","RESC1005X40N","112.4700","109.0667","180","Resistor - 1%"
"R128","100","BottomLayer","RESC1005X40N","45.3000","19.4762","180","Resistor - 1%"
"R128","100","BottomLayer","RESC1005X40N","45.3000","89.4762","180","Resistor - 1%"
"R128","100","BottomLayer","RESC1005X40N","115.3000","19.4762","180","Resistor - 1%"
"R128","100","BottomLayer","RESC1005X40N","115.3000","89.4762","180","Resistor - 1%"
"R129","100","BottomLayer","RESC1005X40N","45.3000","14.8962","180","Resistor - 1%"
"R129","100","BottomLayer","RESC1005X40N","45.3000","84.8962","180","Resistor - 1%"
"R129","100","BottomLayer","RESC1005X40N","115.3000","14.8962","180","Resistor - 1%"
"R129","100","BottomLayer","RESC1005X40N","115.3000","84.8962","180","Resistor - 1%"
"R130","100","BottomLayer","RESC1005X40N","48.5195","65.0900","180","Resistor - 1%"
"R130","100","BottomLayer","RESC1005X40N","48.5195","135.0900","180","Resistor - 1%"
"R130","100","BottomLayer","RESC1005X40N","118.5195","65.0900","180","Resistor - 1%"
"R130","100","BottomLayer","RESC1005X40N","118.5195","135.0900","180","Resistor - 1%"
"R27_FASTIC1","10k","BottomLayer","RESC1005X40N","58.1600","54.0700","90","Resistor - 1%"
"R27_FASTIC1","10k","BottomLayer","RESC1005X40N","58.1600","124.0700","90","Resistor - 1%"
"R27_FASTIC1","10k","BottomLayer","RESC1005X40N","128.1600","54.0700","90","Resistor - 1%"
"R27_FASTIC1","10k","BottomLayer","RESC1005X40N","128.1600","124.0700","90","Resistor - 1%"
"R27_FASTIC2","10k","BottomLayer","RESC1005X40N","42.3000","26.8700","90","Resistor - 1%"
"R27_FASTIC2","10k","BottomLayer","RESC1005X40N","42.3000","96.8700","90","Resistor - 1%"
"R27_FASTIC2","10k","BottomLayer","RESC1005X40N","112.3000","26.8700","90","Resistor - 1%"
"R27_FASTIC2","10k","BottomLayer","RESC1005X40N","112.3000","96.8700","90","Resistor - 1%"
"R28_FASTIC1","10k","BottomLayer","RESC1005X40N","44.5000","54.0700","90","Resistor - 1%"
"R28_FASTIC1","10k","BottomLayer","RESC1005X40N","44.5000","124.0700","90","Resistor - 1%"
"R28_FASTIC1","10k","BottomLayer","RESC1005X40N","114.5000","54.0700","90","Resistor - 1%"
"R28_FASTIC1","10k","BottomLayer","RESC1005X40N","114.5000","124.0700","90","Resistor - 1%"
"R28_FASTIC2","10k","BottomLayer","RESC1005X40N","54.2500","26.8700","90","Resistor - 1%"
"R28_FASTIC2","10k","BottomLayer","RESC1005X40N","54.2500","96.8700","90","Resistor - 1%"
"R28_FASTIC2","10k","BottomLayer","RESC1005X40N","124.2500","26.8700","90","Resistor - 1%"
"R28_FASTIC2","10k","BottomLayer","RESC1005X40N","124.2500","96.8700","90","Resistor - 1%"
"R29_FASTIC1","10k","TopLayer","RESC1005X40N","60.9500","67.5500","270","Resistor - 1%"
"R29_FASTIC1","10k","TopLayer","RESC1005X40N","60.9500","137.5500","270","Resistor - 1%"
"R29_FASTIC1","10k","TopLayer","RESC1005X40N","130.9500","67.5500","270","Resistor - 1%"
"R29_FASTIC1","10k","TopLayer","RESC1005X40N","130.9500","137.5500","270","Resistor - 1%"
"R29_FASTIC2","10k","TopLayer","RESC1005X40N","51.1000","17.8458","270","Resistor - 1%"
"R29_FASTIC2","10k","TopLayer","RESC1005X40N","51.1000","87.8458","270","Resistor - 1%"
"R29_FASTIC2","10k","TopLayer","RESC1005X40N","121.1000","17.8458","270","Resistor - 1%"
"R29_FASTIC2","10k","TopLayer","RESC1005X40N","121.1000","87.8458","270","Resistor - 1%"
"R30_FASTIC1","22","TopLayer","RESC1005X40N","57.5100","64.2296","0","Resistor - 1%"
"R30_FASTIC1","22","TopLayer","RESC1005X40N","57.5100","134.2296","0","Resistor - 1%"
"R30_FASTIC1","22","TopLayer","RESC1005X40N","127.5100","64.2296","0","Resistor - 1%"
"R30_FASTIC1","22","TopLayer","RESC1005X40N","127.5100","134.2296","0","Resistor - 1%"
"R30_FASTIC2","22","TopLayer","RESC1005X40N","56.1000","16.8458","90","Resistor - 1%"
"R30_FASTIC2","22","TopLayer","RESC1005X40N","56.1000","86.8458","90","Resistor - 1%"
"R30_FASTIC2","22","TopLayer","RESC1005X40N","126.1000","16.8458","90","Resistor - 1%"
"R30_FASTIC2","22","TopLayer","RESC1005X40N","126.1000","86.8458","90","Resistor - 1%"
"R31_FASTIC1","220","TopLayer","RESC1005X40N","59.8000","62.3500","270","Resistor - 1%"
"R31_FASTIC1","220","TopLayer","RESC1005X40N","59.8000","132.3500","270","Resistor - 1%"
"R31_FASTIC1","220","TopLayer","RESC1005X40N","129.8000","62.3500","270","Resistor - 1%"
"R31_FASTIC1","220","TopLayer","RESC1005X40N","129.8000","132.3500","270","Resistor - 1%"
"R31_FASTIC2","220","TopLayer","RESC1005X40N","57.1750","17.8458","90","Resistor - 1%"
"R31_FASTIC2","220","TopLayer","RESC1005X40N","57.1750","87.8458","90","Resistor - 1%"
"R31_FASTIC2","220","TopLayer","RESC1005X40N","127.1750","17.8458","90","Resistor - 1%"
"R31_FASTIC2","220","TopLayer","RESC1005X40N","127.1750","87.8458","90","Resistor - 1%"
"R32_FASTIC1","100","TopLayer","RESC1005X40N","28.7128","11.9329","270","Resistor - 1%"
"R32_FASTIC1","100","TopLayer","RESC1005X40N","28.7128","81.9329","270","Resistor - 1%"
"R32_FASTIC1","100","TopLayer","RESC1005X40N","98.7128","11.9329","270","Resistor - 1%"
"R32_FASTIC1","100","TopLayer","RESC1005X40N","98.7128","81.9329","270","Resistor - 1%"
"R32_FASTIC2","100","TopLayer","RESC1005X40N","16.7588","27.3078","180","Resistor - 1%"
"R32_FASTIC2","100","TopLayer","RESC1005X40N","16.7588","97.3078","180","Resistor - 1%"
"R32_FASTIC2","100","TopLayer","RESC1005X40N","86.7588","27.3078","180","Resistor - 1%"
"R32_FASTIC2","100","TopLayer","RESC1005X40N","86.7588","97.3078","180","Resistor - 1%"
"R33_FASTIC1","100","TopLayer","RESC1005X40N","28.7128","13.7529","90","Resistor - 1%"
"R33_FASTIC1","100","TopLayer","RESC1005X40N","28.7128","83.7529","90","Resistor - 1%"
"R33_FASTIC1","100","TopLayer","RESC1005X40N","98.7128","13.7529","90","Resistor - 1%"
"R33_FASTIC1","100","TopLayer","RESC1005X40N","98.7128","83.7529","90","Resistor - 1%"
"R33_FASTIC2","100","TopLayer","RESC1005X40N","18.5788","27.3078","0","Resistor - 1%"
"R33_FASTIC2","100","TopLayer","RESC1005X40N","18.5788","97.3078","0","Resistor - 1%"
"R33_FASTIC2","100","TopLayer","RESC1005X40N","88.5788","27.3078","0","Resistor - 1%"
"R33_FASTIC2","100","TopLayer","RESC1005X40N","88.5788","97.3078","0","Resistor - 1%"
"R34_FASTIC1","4k7","TopLayer","RESC1005X40N","38.8439","64.3337","90","Resistor - 1%"
"R34_FASTIC1","4k7","TopLayer","RESC1005X40N","38.8439","134.3337","90","Resistor - 1%"
"R34_FASTIC1","4k7","TopLayer","RESC1005X40N","108.8439","64.3337","90","Resistor - 1%"
"R34_FASTIC1","4k7","TopLayer","RESC1005X40N","108.8439","134.3337","90","Resistor - 1%"
"R34_FASTIC2","4k7","TopLayer","RESC1005X40N","59.7252","12.1400","270","Resistor - 1%"
"R34_FASTIC2","4k7","TopLayer","RESC1005X40N","59.7252","82.1400","270","Resistor - 1%"
"R34_FASTIC2","4k7","TopLayer","RESC1005X40N","129.7252","12.1400","270","Resistor - 1%"
"R34_FASTIC2","4k7","TopLayer","RESC1005X40N","129.7252","82.1400","270","Resistor - 1%"
"R35_FASTIC1","4k7","TopLayer","RESC1005X40N","38.8439","62.4164","270","Resistor - 1%"
"R35_FASTIC1","4k7","TopLayer","RESC1005X40N","38.8439","132.4164","270","Resistor - 1%"
"R35_FASTIC1","4k7","TopLayer","RESC1005X40N","108.8439","62.4164","270","Resistor - 1%"
"R35_FASTIC1","4k7","TopLayer","RESC1005X40N","108.8439","132.4164","270","Resistor - 1%"
"R35_FASTIC2","4k7","TopLayer","RESC1005X40N","59.7252","14.0600","90","Resistor - 1%"
"R35_FASTIC2","4k7","TopLayer","RESC1005X40N","59.7252","84.0600","90","Resistor - 1%"
"R35_FASTIC2","4k7","TopLayer","RESC1005X40N","129.7252","14.0600","90","Resistor - 1%"
"R35_FASTIC2","4k7","TopLayer","RESC1005X40N","129.7252","84.0600","90","Resistor - 1%"
"R36_FASTIC1","200k","TopLayer","RESC1005X40N","40.2939","60.4237","0","Resistor - 1%"
"R36_FASTIC1","200k","TopLayer","RESC1005X40N","40.2939","130.4237","0","Resistor - 1%"
"R36_FASTIC1","200k","TopLayer","RESC1005X40N","110.2939","60.4237","0","Resistor - 1%"
